"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1966","Norway","Total fertility rate","2.90",""
"1966","Norway","Mean age of women at childbirth","27.6",""
"1966","Norway","Mean age of women at birth of first child",":",""
"1966","Norway","Percentage first order live births",":",""
"1966","Switzerland","Proportion of live births outside marriage","3.8",""
"1966","Switzerland","Total fertility rate","2.50",""
"1966","Switzerland","Mean age of women at childbirth","27.7",""
"1966","Switzerland","Mean age of women at birth of first child",":",""
"1966","Switzerland","Percentage first order live births",":",""
"1966","Montenegro","Proportion of live births outside marriage",":",""
"1966","Montenegro","Total fertility rate",":",""
"1966","Montenegro","Mean age of women at childbirth",":",""
"1966","Montenegro","Mean age of women at birth of first child",":",""
"1966","Montenegro","Percentage first order live births",":",""
"1966","Former Yugoslav Republic of Macedonia, the","Proportion of live births outside marriage","5.7",""
"1966","Former Yugoslav Republic of Macedonia, the","Total fertility rate",":",""
"1966","Former Yugoslav Republic of Macedonia, the","Mean age of women at childbirth",":",""
"1966","Former Yugoslav Republic of Macedonia, the","Mean age of women at birth of first child",":",""
"1966","Former Yugoslav Republic of Macedonia, the","Percentage first order live births",":",""
"1966","Albania","Proportion of live births outside marriage",":",""
"1966","Albania","Total fertility rate",":",""
"1966","Albania","Mean age of women at childbirth",":",""
"1966","Albania","Mean age of women at birth of first child",":",""
"1966","Albania","Percentage first order live births",":",""
"1966","Serbia","Proportion of live births outside marriage",":",""
"1966","Serbia","Total fertility rate",":",""
"1966","Serbia","Mean age of women at childbirth",":",""
"1966","Serbia","Mean age of women at birth of first child",":",""
"1966","Serbia","Percentage first order live births",":",""
"1966","Turkey","Proportion of live births outside marriage",":",""
"1966","Turkey","Total fertility rate",":",""
"1966","Turkey","Mean age of women at childbirth",":",""
"1966","Turkey","Mean age of women at birth of first child",":",""
"1966","Turkey","Percentage first order live births",":",""
"1966","Andorra","Proportion of live births outside marriage",":",""
"1966","Andorra","Total fertility rate",":",""
"1966","Andorra","Mean age of women at childbirth",":",""
"1966","Andorra","Mean age of women at birth of first child",":",""
"1966","Andorra","Percentage first order live births",":",""
"1966","Belarus","Proportion of live births outside marriage",":",""
"1966","Belarus","Total fertility rate",":",""
"1966","Belarus","Mean age of women at childbirth",":",""
"1966","Belarus","Mean age of women at birth of first child",":",""
"1966","Belarus","Percentage first order live births",":",""
"1966","Bosnia and Herzegovina","Proportion of live births outside marriage",":",""
"1966","Bosnia and Herzegovina","Total fertility rate",":",""
"1966","Bosnia and Herzegovina","Mean age of women at childbirth",":",""
"1966","Bosnia and Herzegovina","Mean age of women at birth of first child",":",""
"1966","Bosnia and Herzegovina","Percentage first order live births",":",""
"1966","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of live births outside marriage",":",""
"1966","Kosovo (under United Nations Security Council Resolution 1244/99)","Total fertility rate",":",""
"1966","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at childbirth",":",""
"1966","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at birth of first child",":",""
"1966","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage first order live births",":",""
"1966","Moldova","Proportion of live births outside marriage",":",""
"1966","Moldova","Total fertility rate",":",""
"1966","Moldova","Mean age of women at childbirth",":",""
"1966","Moldova","Mean age of women at birth of first child",":",""
"1966","Moldova","Percentage first order live births",":",""
"1966","Russia","Proportion of live births outside marriage",":",""
"1966","Russia","Total fertility rate",":",""
"1966","Russia","Mean age of women at childbirth",":",""
"1966","Russia","Mean age of women at birth of first child",":",""
"1966","Russia","Percentage first order live births",":",""
"1966","San Marino","Proportion of live births outside marriage",":",""
"1966","San Marino","Total fertility rate",":",""
"1966","San Marino","Mean age of women at childbirth",":",""
"1966","San Marino","Mean age of women at birth of first child",":",""
"1966","San Marino","Percentage first order live births",":",""
"1966","Ukraine","Proportion of live births outside marriage",":",""
"1966","Ukraine","Total fertility rate",":",""
"1966","Ukraine","Mean age of women at childbirth",":",""
"1966","Ukraine","Mean age of women at birth of first child",":",""
"1966","Ukraine","Percentage first order live births",":",""
"1966","Armenia","Proportion of live births outside marriage",":",""
"1966","Armenia","Total fertility rate",":",""
"1966","Armenia","Mean age of women at childbirth",":",""
"1966","Armenia","Mean age of women at birth of first child",":",""
"1966","Armenia","Percentage first order live births",":",""
"1966","Azerbaijan","Proportion of live births outside marriage",":",""
"1966","Azerbaijan","Total fertility rate",":",""
"1966","Azerbaijan","Mean age of women at childbirth",":",""
"1966","Azerbaijan","Mean age of women at birth of first child",":",""
"1966","Azerbaijan","Percentage first order live births",":",""
"1966","Georgia","Proportion of live births outside marriage",":",""
"1966","Georgia","Total fertility rate",":",""
"1966","Georgia","Mean age of women at childbirth",":",""
"1966","Georgia","Mean age of women at birth of first child",":",""
"1966","Georgia","Percentage first order live births",":",""
"1967","European Union (28 countries)","Proportion of live births outside marriage",":",""
"1967","European Union (28 countries)","Total fertility rate",":",""
"1967","European Union (28 countries)","Mean age of women at childbirth",":",""
"1967","European Union (28 countries)","Mean age of women at birth of first child",":",""
"1967","European Union (28 countries)","Percentage first order live births",":",""
"1967","European Union (27 countries)","Proportion of live births outside marriage",":",""
"1967","European Union (27 countries)","Total fertility rate",":",""
"1967","European Union (27 countries)","Mean age of women at childbirth",":",""
"1967","European Union (27 countries)","Mean age of women at birth of first child",":",""
"1967","European Union (27 countries)","Percentage first order live births",":",""
"1967","Euro area (18 countries)","Proportion of live births outside marriage",":",""
"1967","Euro area (18 countries)","Total fertility rate",":",""
"1967","Euro area (18 countries)","Mean age of women at childbirth",":",""
"1967","Euro area (18 countries)","Mean age of women at birth of first child",":",""
"1967","Euro area (18 countries)","Percentage first order live births",":",""
"1967","Euro area (17 countries)","Proportion of live births outside marriage",":",""
"1967","Euro area (17 countries)","Total fertility rate",":",""
"1967","Euro area (17 countries)","Mean age of women at childbirth",":",""
"1967","Euro area (17 countries)","Mean age of women at birth of first child",":",""
"1967","Euro area (17 countries)","Percentage first order live births",":",""
"1967","Euro area (16 countries)","Proportion of live births outside marriage","4.3",""
"1967","Euro area (16 countries)","Total fertility rate",":",""
"1967","Euro area (16 countries)","Mean age of women at childbirth",":",""
"1967","Euro area (16 countries)","Mean age of women at birth of first child",":",""
"1967","Euro area (16 countries)","Percentage first order live births",":",""
"1967","Belgium","Proportion of live births outside marriage","2.5",""
"1967","Belgium","Total fertility rate","2.41",""
"1967","Belgium","Mean age of women at childbirth","27.4",""
"1967","Belgium","Mean age of women at birth of first child",":",""
"1967","Belgium","Percentage first order live births",":",""
"1967","Bulgaria","Proportion of live births outside marriage","9.7",""
"1967","Bulgaria","Total fertility rate","2.02",""
"1967","Bulgaria","Mean age of women at childbirth","24.7",""
"1967","Bulgaria","Mean age of women at birth of first child",":",""
"1967","Bulgaria","Percentage first order live births",":",""
"1967","Czech Republic","Proportion of live births outside marriage","5.3",""
"1967","Czech Republic","Total fertility rate","1.91",""
"1967","Czech Republic","Mean age of women at childbirth","25.0",""
"1967","Czech Republic","Mean age of women at birth of first child",":",""
"1967","Czech Republic","Percentage first order live births",":",""
"1967","Denmark","Proportion of live births outside marriage","11.1",""
"1967","Denmark","Total fertility rate","2.35",""
"1967","Denmark","Mean age of women at childbirth","26.5",""
"1967","Denmark","Mean age of women at birth of first child",":",""
"1967","Denmark","Percentage first order live births",":",""
"1967","Germany (until 1990 former territory of the FRG)","Proportion of live births outside marriage",":",""
"1967","Germany (until 1990 former territory of the FRG)","Total fertility rate",":",""
"1967","Germany (until 1990 former territory of the FRG)","Mean age of women at childbirth",":",""
"1967","Germany (until 1990 former territory of the FRG)","Mean age of women at birth of first child",":",""
"1967","Germany (until 1990 former territory of the FRG)","Percentage first order live births",":",""
"1967","Germany (including former GDR)","Proportion of live births outside marriage","5.8",""
"1967","Germany (including former GDR)","Total fertility rate",":",""
"1967","Germany (including former GDR)","Mean age of women at childbirth",":",""
"1967","Germany (including former GDR)","Mean age of women at birth of first child",":",""
"1967","Germany (including former GDR)","Percentage first order live births",":",""
"1967","Estonia","Proportion of live births outside marriage",":",""
"1967","Estonia","Total fertility rate","1.90",""
"1967","Estonia","Mean age of women at childbirth","27.1",""
"1967","Estonia","Mean age of women at birth of first child",":",""
"1967","Estonia","Percentage first order live births","49.1",""
"1967","Ireland","Proportion of live births outside marriage","2.5",""
"1967","Ireland","Total fertility rate","3.84",""
"1967","Ireland","Mean age of women at childbirth","30.8",""
"1967","Ireland","Mean age of women at birth of first child",":",""
"1967","Ireland","Percentage first order live births",":",""
"1967","Greece","Proportion of live births outside marriage","1.0",""
"1967","Greece","Total fertility rate","2.45",""
"1967","Greece","Mean age of women at childbirth","27.8",""
"1967","Greece","Mean age of women at birth of first child",":",""
"1967","Greece","Percentage first order live births",":",""
"1967","Spain","Proportion of live births outside marriage","1.5",""
"1967","Spain","Total fertility rate",":",""
"1967","Spain","Mean age of women at childbirth",":",""
"1967","Spain","Mean age of women at birth of first child",":",""
"1967","Spain","Percentage first order live births",":",""
"1967","France","Proportion of live births outside marriage",":",""
"1967","France","Total fertility rate",":",""
"1967","France","Mean age of women at childbirth",":",""
"1967","France","Mean age of women at birth of first child",":",""
"1967","France","Percentage first order live births",":",""
"1967","France (metropolitan)","Proportion of live births outside marriage","6.2",""
"1967","France (metropolitan)","Total fertility rate","2.66",""
"1967","France (metropolitan)","Mean age of women at childbirth","27.3",""
"1967","France (metropolitan)","Mean age of women at birth of first child",":",""
"1967","France (metropolitan)","Percentage first order live births",":",""
"1967","Croatia","Proportion of live births outside marriage","5.4",""
"1967","Croatia","Total fertility rate",":",""
"1967","Croatia","Mean age of women at childbirth",":",""
"1967","Croatia","Mean age of women at birth of first child",":",""
"1967","Croatia","Percentage first order live births",":",""
"1967","Italy","Proportion of live births outside marriage","2.0",""
"1967","Italy","Total fertility rate","2.50",""
"1967","Italy","Mean age of women at childbirth","28.6",""
"1967","Italy","Mean age of women at birth of first child",":",""
"1967","Italy","Percentage first order live births",":",""
"1967","Cyprus","Proportion of live births outside marriage","0.2",""
"1967","Cyprus","Total fertility rate",":",""
"1967","Cyprus","Mean age of women at childbirth",":",""
"1967","Cyprus","Mean age of women at birth of first child",":",""
"1967","Cyprus","Percentage first order live births",":",""
"1967","Latvia","Proportion of live births outside marriage","12.3",""
"1967","Latvia","Total fertility rate",":",""
"1967","Latvia","Mean age of women at childbirth",":",""
"1967","Latvia","Mean age of women at birth of first child",":",""
"1967","Latvia","Percentage first order live births",":",""
"1967","Lithuania","Proportion of live births outside marriage",":",""
"1967","Lithuania","Total fertility rate",":",""
"1967","Lithuania","Mean age of women at childbirth",":",""
"1967","Lithuania","Mean age of women at birth of first child",":",""
"1967","Lithuania","Percentage first order live births",":",""
"1967","Luxembourg","Proportion of live births outside marriage","3.5",""
"1967","Luxembourg","Total fertility rate","2.24",""
"1967","Luxembourg","Mean age of women at childbirth","27.1",""
"1967","Luxembourg","Mean age of women at birth of first child",":",""
"1967","Luxembourg","Percentage first order live births",":",""
"1967","Hungary","Proportion of live births outside marriage","5.0",""
"1967","Hungary","Total fertility rate","2.01",""
"1967","Hungary","Mean age of women at childbirth","25.6",""
"1967","Hungary","Mean age of women at birth of first child",":",""
"1967","Hungary","Percentage first order live births",":",""
"1967","Malta","Proportion of live births outside marriage","1.3",""
"1967","Malta","Total fertility rate",":",""
"1967","Malta","Mean age of women at childbirth",":",""
"1967","Malta","Mean age of women at birth of first child",":",""
"1967","Malta","Percentage first order live births",":",""
"1967","Netherlands","Proportion of live births outside marriage","2.1",""
"1967","Netherlands","Total fertility rate","2.81",""
"1967","Netherlands","Mean age of women at childbirth","28.5",""
"1967","Netherlands","Mean age of women at birth of first child",":",""
"1967","Netherlands","Percentage first order live births","39.1",""
"1967","Austria","Proportion of live births outside marriage","11.5",""
"1967","Austria","Total fertility rate","2.62",""
"1967","Austria","Mean age of women at childbirth","27.0",""
"1967","Austria","Mean age of women at birth of first child",":",""
"1967","Austria","Percentage first order live births",":",""
"1967","Poland","Proportion of live births outside marriage",":",""
"1967","Poland","Total fertility rate",":",""
"1967","Poland","Mean age of women at childbirth",":",""
"1967","Poland","Mean age of women at birth of first child",":",""
"1967","Poland","Percentage first order live births",":",""
"1967","Portugal","Proportion of live births outside marriage","7.5",""
"1967","Portugal","Total fertility rate","3.16",""
"1967","Portugal","Mean age of women at childbirth","29.3",""
"1967","Portugal","Mean age of women at birth of first child",":",""
"1967","Portugal","Percentage first order live births",":",""
"1967","Romania","Proportion of live births outside marriage",":",""
"1967","Romania","Total fertility rate",":",""
"1967","Romania","Mean age of women at childbirth",":",""
"1967","Romania","Mean age of women at birth of first child",":",""
"1967","Romania","Percentage first order live births",":",""
"1967","Slovenia","Proportion of live births outside marriage","8.7",""
"1967","Slovenia","Total fertility rate",":",""
"1967","Slovenia","Mean age of women at childbirth",":",""
"1967","Slovenia","Mean age of women at birth of first child",":",""
"1967","Slovenia","Percentage first order live births",":",""
"1967","Slovakia","Proportion of live births outside marriage","5.7",""
"1967","Slovakia","Total fertility rate","2.48",""
"1967","Slovakia","Mean age of women at childbirth","26.5",""
"1967","Slovakia","Mean age of women at birth of first child",":",""
"1967","Slovakia","Percentage first order live births",":",""
"1967","Finland","Proportion of live births outside marriage","5.1",""
"1967","Finland","Total fertility rate","2.32",""
"1967","Finland","Mean age of women at childbirth","27.7",""
"1967","Finland","Mean age of women at birth of first child",":",""
"1967","Finland","Percentage first order live births",":",""
"1967","Sweden","Proportion of live births outside marriage","15.1",""
"1967","Sweden","Total fertility rate",":",""
"1967","Sweden","Mean age of women at childbirth",":",""
"1967","Sweden","Mean age of women at birth of first child",":",""
"1967","Sweden","Percentage first order live births",":",""
"1967","United Kingdom","Proportion of live births outside marriage","8.1",""
"1967","United Kingdom","Total fertility rate",":",""
"1967","United Kingdom","Mean age of women at childbirth",":",""
"1967","United Kingdom","Mean age of women at birth of first child",":",""
"1967","United Kingdom","Percentage first order live births",":",""
"1967","European Economic Area (EU-28 plus IS, LI, NO)","Proportion of live births outside marriage",":",""
"1967","European Economic Area (EU-28 plus IS, LI, NO)","Total fertility rate",":",""
"1967","European Economic Area (EU-28 plus IS, LI, NO)","Mean age of women at childbirth",":",""
"1967","European Economic Area (EU-28 plus IS, LI, NO)","Mean age of women at birth of first child",":",""
"1967","European Economic Area (EU-28 plus IS, LI, NO)","Percentage first order live births",":",""
"1967","European Economic Area (EU-27 plus IS, LI, NO)","Proportion of live births outside marriage",":",""
"1967","European Economic Area (EU-27 plus IS, LI, NO)","Total fertility rate",":",""
"1967","European Economic Area (EU-27 plus IS, LI, NO)","Mean age of women at childbirth",":",""
"1967","European Economic Area (EU-27 plus IS, LI, NO)","Mean age of women at birth of first child",":",""
"1967","European Economic Area (EU-27 plus IS, LI, NO)","Percentage first order live births",":",""
"1967","European Free Trade Association","Proportion of live births outside marriage","5.0",""
"1967","European Free Trade Association","Total fertility rate",":",""
"1967","European Free Trade Association","Mean age of women at childbirth",":",""
"1967","European Free Trade Association","Mean age of women at birth of first child",":",""
"1967","European Free Trade Association","Percentage first order live births",":",""
"1967","Iceland","Proportion of live births outside marriage","30.0",""
"1967","Iceland","Total fertility rate","3.28",""
"1967","Iceland","Mean age of women at childbirth","27.5",""
"1967","Iceland","Mean age of women at birth of first child",":",""
"1967","Iceland","Percentage first order live births",":",""
"1967","Liechtenstein","Proportion of live births outside marriage","4.9",""
"1967","Liechtenstein","Total fertility rate",":",""
"1967","Liechtenstein","Mean age of women at childbirth",":",""
"1967","Liechtenstein","Mean age of women at birth of first child",":",""
"1967","Liechtenstein","Percentage first order live births",":",""
"1967","Norway","Proportion of live births outside marriage","5.1",""
"1967","Norway","Total fertility rate","2.81",""
"1967","Norway","Mean age of women at childbirth","27.5",""
"1967","Norway","Mean age of women at birth of first child",":",""
"1967","Norway","Percentage first order live births",":",""
"1967","Switzerland","Proportion of live births outside marriage","3.9",""
"1967","Switzerland","Total fertility rate","2.39",""
"1967","Switzerland","Mean age of women at childbirth","27.5",""
"1967","Switzerland","Mean age of women at birth of first child",":",""
"1967","Switzerland","Percentage first order live births",":",""
"1967","Montenegro","Proportion of live births outside marriage",":",""
"1967","Montenegro","Total fertility rate",":",""
"1967","Montenegro","Mean age of women at childbirth",":",""
"1967","Montenegro","Mean age of women at birth of first child",":",""
"1967","Montenegro","Percentage first order live births",":",""
"1967","Former Yugoslav Republic of Macedonia, the","Proportion of live births outside marriage","5.9",""
"1967","Former Yugoslav Republic of Macedonia, the","Total fertility rate",":",""
"1967","Former Yugoslav Republic of Macedonia, the","Mean age of women at childbirth",":",""
"1967","Former Yugoslav Republic of Macedonia, the","Mean age of women at birth of first child",":",""
"1967","Former Yugoslav Republic of Macedonia, the","Percentage first order live births",":",""
"1967","Albania","Proportion of live births outside marriage",":",""
"1967","Albania","Total fertility rate",":",""
"1967","Albania","Mean age of women at childbirth",":",""
"1967","Albania","Mean age of women at birth of first child",":",""
"1967","Albania","Percentage first order live births",":",""
"1967","Serbia","Proportion of live births outside marriage",":",""
"1967","Serbia","Total fertility rate",":",""
"1967","Serbia","Mean age of women at childbirth",":",""
"1967","Serbia","Mean age of women at birth of first child",":",""
"1967","Serbia","Percentage first order live births",":",""
"1967","Turkey","Proportion of live births outside marriage",":",""
"1967","Turkey","Total fertility rate",":",""
"1967","Turkey","Mean age of women at childbirth",":",""
"1967","Turkey","Mean age of women at birth of first child",":",""
"1967","Turkey","Percentage first order live births",":",""
"1967","Andorra","Proportion of live births outside marriage",":",""
"1967","Andorra","Total fertility rate",":",""
"1967","Andorra","Mean age of women at childbirth",":",""
"1967","Andorra","Mean age of women at birth of first child",":",""
"1967","Andorra","Percentage first order live births",":",""
"1967","Belarus","Proportion of live births outside marriage",":",""
"1967","Belarus","Total fertility rate",":",""
"1967","Belarus","Mean age of women at childbirth",":",""
"1967","Belarus","Mean age of women at birth of first child",":",""
"1967","Belarus","Percentage first order live births",":",""
"1967","Bosnia and Herzegovina","Proportion of live births outside marriage",":",""
"1967","Bosnia and Herzegovina","Total fertility rate",":",""
"1967","Bosnia and Herzegovina","Mean age of women at childbirth",":",""
"1967","Bosnia and Herzegovina","Mean age of women at birth of first child",":",""
"1967","Bosnia and Herzegovina","Percentage first order live births",":",""
"1967","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of live births outside marriage",":",""
"1967","Kosovo (under United Nations Security Council Resolution 1244/99)","Total fertility rate",":",""
"1967","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at childbirth",":",""
"1967","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at birth of first child",":",""
"1967","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage first order live births",":",""
"1967","Moldova","Proportion of live births outside marriage",":",""
"1967","Moldova","Total fertility rate",":",""
"1967","Moldova","Mean age of women at childbirth",":",""
"1967","Moldova","Mean age of women at birth of first child",":",""
"1967","Moldova","Percentage first order live births",":",""
"1967","Russia","Proportion of live births outside marriage",":",""
"1967","Russia","Total fertility rate",":",""
"1967","Russia","Mean age of women at childbirth",":",""
"1967","Russia","Mean age of women at birth of first child",":",""
"1967","Russia","Percentage first order live births",":",""
"1967","San Marino","Proportion of live births outside marriage",":",""
"1967","San Marino","Total fertility rate",":",""
"1967","San Marino","Mean age of women at childbirth",":",""
"1967","San Marino","Mean age of women at birth of first child",":",""
"1967","San Marino","Percentage first order live births",":",""
"1967","Ukraine","Proportion of live births outside marriage",":",""
"1967","Ukraine","Total fertility rate",":",""
"1967","Ukraine","Mean age of women at childbirth",":",""
"1967","Ukraine","Mean age of women at birth of first child",":",""
"1967","Ukraine","Percentage first order live births",":",""
"1967","Armenia","Proportion of live births outside marriage",":",""
"1967","Armenia","Total fertility rate",":",""
"1967","Armenia","Mean age of women at childbirth",":",""
"1967","Armenia","Mean age of women at birth of first child",":",""
"1967","Armenia","Percentage first order live births",":",""
"1967","Azerbaijan","Proportion of live births outside marriage",":",""
"1967","Azerbaijan","Total fertility rate",":",""
"1967","Azerbaijan","Mean age of women at childbirth",":",""
"1967","Azerbaijan","Mean age of women at birth of first child",":",""
"1967","Azerbaijan","Percentage first order live births",":",""
"1967","Georgia","Proportion of live births outside marriage",":",""
"1967","Georgia","Total fertility rate",":",""
"1967","Georgia","Mean age of women at childbirth",":",""
"1967","Georgia","Mean age of women at birth of first child",":",""
"1967","Georgia","Percentage first order live births",":",""
"1968","European Union (28 countries)","Proportion of live births outside marriage",":",""
"1968","European Union (28 countries)","Total fertility rate",":",""
"1968","European Union (28 countries)","Mean age of women at childbirth",":",""
"1968","European Union (28 countries)","Mean age of women at birth of first child",":",""
"1968","European Union (28 countries)","Percentage first order live births",":",""
"1968","European Union (27 countries)","Proportion of live births outside marriage",":",""
"1968","European Union (27 countries)","Total fertility rate",":",""
"1968","European Union (27 countries)","Mean age of women at childbirth",":",""
"1968","European Union (27 countries)","Mean age of women at birth of first child",":",""
"1968","European Union (27 countries)","Percentage first order live births",":",""
"1968","Euro area (18 countries)","Proportion of live births outside marriage",":",""
"1968","Euro area (18 countries)","Total fertility rate",":",""
"1968","Euro area (18 countries)","Mean age of women at childbirth",":",""
"1968","Euro area (18 countries)","Mean age of women at birth of first child",":",""
"1968","Euro area (18 countries)","Percentage first order live births",":",""
"1968","Euro area (17 countries)","Proportion of live births outside marriage",":",""
"1968","Euro area (17 countries)","Total fertility rate",":",""
"1968","Euro area (17 countries)","Mean age of women at childbirth",":",""
"1968","Euro area (17 countries)","Mean age of women at birth of first child",":",""
"1968","Euro area (17 countries)","Percentage first order live births",":",""
"1968","Euro area (16 countries)","Proportion of live births outside marriage","4.4",""
"1968","Euro area (16 countries)","Total fertility rate",":",""
"1968","Euro area (16 countries)","Mean age of women at childbirth",":",""
"1968","Euro area (16 countries)","Mean age of women at birth of first child",":",""
"1968","Euro area (16 countries)","Percentage first order live births",":",""
"1968","Belgium","Proportion of live births outside marriage","2.7",""
"1968","Belgium","Total fertility rate","2.31",""
"1968","Belgium","Mean age of women at childbirth","27.3",""
"1968","Belgium","Mean age of women at birth of first child",":",""
"1968","Belgium","Percentage first order live births",":",""
"1968","Bulgaria","Proportion of live births outside marriage","9.6",""
"1968","Bulgaria","Total fertility rate","2.27",""
"1968","Bulgaria","Mean age of women at childbirth","24.7",""
"1968","Bulgaria","Mean age of women at birth of first child",":",""
"1968","Bulgaria","Percentage first order live births",":",""
"1968","Czech Republic","Proportion of live births outside marriage","5.4",""
"1968","Czech Republic","Total fertility rate","1.84",""
"1968","Czech Republic","Mean age of women at childbirth","24.9",""
"1968","Czech Republic","Mean age of women at birth of first child",":",""
"1968","Czech Republic","Percentage first order live births",":",""
"1968","Denmark","Proportion of live births outside marriage","11.1",""
"1968","Denmark","Total fertility rate","2.12",""
"1968","Denmark","Mean age of women at childbirth","26.5",""
"1968","Denmark","Mean age of women at birth of first child","23.5",""
"1968","Denmark","Percentage first order live births","45.4",""
"1968","Germany (until 1990 former territory of the FRG)","Proportion of live births outside marriage",":",""
"1968","Germany (until 1990 former territory of the FRG)","Total fertility rate",":",""
"1968","Germany (until 1990 former territory of the FRG)","Mean age of women at childbirth",":",""
"1968","Germany (until 1990 former territory of the FRG)","Mean age of women at birth of first child",":",""
"1968","Germany (until 1990 former territory of the FRG)","Percentage first order live births",":",""
"1968","Germany (including former GDR)","Proportion of live births outside marriage","6.1",""
"1968","Germany (including former GDR)","Total fertility rate",":",""
"1968","Germany (including former GDR)","Mean age of women at childbirth",":",""
"1968","Germany (including former GDR)","Mean age of women at birth of first child",":",""
"1968","Germany (including former GDR)","Percentage first order live births",":",""
"1968","Estonia","Proportion of live births outside marriage",":",""
"1968","Estonia","Total fertility rate","2.03",""
"1968","Estonia","Mean age of women at childbirth","26.9",""
"1968","Estonia","Mean age of women at birth of first child",":",""
"1968","Estonia","Percentage first order live births","48.8",""
"1968","Ireland","Proportion of live births outside marriage","2.6",""
"1968","Ireland","Total fertility rate","3.77",""
"1968","Ireland","Mean age of women at childbirth","30.6",""
"1968","Ireland","Mean age of women at birth of first child",":",""
"1968","Ireland","Percentage first order live births",":",""
"1968","Greece","Proportion of live births outside marriage","1.1",""
"1968","Greece","Total fertility rate","2.42",""
"1968","Greece","Mean age of women at childbirth","27.7",""
"1968","Greece","Mean age of women at birth of first child",":",""
"1968","Greece","Percentage first order live births",":",""
"1968","Spain","Proportion of live births outside marriage","1.4",""
"1968","Spain","Total fertility rate",":",""
"1968","Spain","Mean age of women at childbirth",":",""
"1968","Spain","Mean age of women at birth of first child",":",""
"1968","Spain","Percentage first order live births",":",""
"1968","France","Proportion of live births outside marriage",":",""
"1968","France","Total fertility rate",":",""
"1968","France","Mean age of women at childbirth",":",""
"1968","France","Mean age of women at birth of first child",":",""
"1968","France","Percentage first order live births",":",""
"1968","France (metropolitan)","Proportion of live births outside marriage","6.4",""
"1968","France (metropolitan)","Total fertility rate","2.58",""
"1968","France (metropolitan)","Mean age of women at childbirth","27.3",""
"1968","France (metropolitan)","Mean age of women at birth of first child",":",""
"1968","France (metropolitan)","Percentage first order live births",":",""
"1968","Croatia","Proportion of live births outside marriage","5.5",""
"1968","Croatia","Total fertility rate",":",""
"1968","Croatia","Mean age of women at childbirth",":",""
"1968","Croatia","Mean age of women at birth of first child",":",""
"1968","Croatia","Percentage first order live births",":",""
"1968","Italy","Proportion of live births outside marriage","2.0",""
"1968","Italy","Total fertility rate","2.49",""
"1968","Italy","Mean age of women at childbirth","28.5",""
"1968","Italy","Mean age of women at birth of first child",":",""
"1968","Italy","Percentage first order live births",":",""
"1968","Cyprus","Proportion of live births outside marriage","0.3",""
"1968","Cyprus","Total fertility rate",":",""
"1968","Cyprus","Mean age of women at childbirth",":",""
"1968","Cyprus","Mean age of women at birth of first child",":",""
"1968","Cyprus","Percentage first order live births",":",""
"1968","Latvia","Proportion of live births outside marriage","12.1",""
"1968","Latvia","Total fertility rate",":",""
"1968","Latvia","Mean age of women at childbirth",":",""
"1968","Latvia","Mean age of women at birth of first child",":",""
"1968","Latvia","Percentage first order live births",":",""
"1968","Lithuania","Proportion of live births outside marriage",":",""
"1968","Lithuania","Total fertility rate",":",""
"1968","Lithuania","Mean age of women at childbirth",":",""
"1968","Lithuania","Mean age of women at birth of first child",":",""
"1968","Lithuania","Percentage first order live births",":",""
"1968","Luxembourg","Proportion of live births outside marriage","3.2",""
"1968","Luxembourg","Total fertility rate","2.12",""
"1968","Luxembourg","Mean age of women at childbirth","27.1",""
"1968","Luxembourg","Mean age of women at birth of first child",":",""
"1968","Luxembourg","Percentage first order live births",":",""
"1968","Hungary","Proportion of live births outside marriage","5.0",""
"1968","Hungary","Total fertility rate","2.06",""
"1968","Hungary","Mean age of women at childbirth","25.5",""
"1968","Hungary","Mean age of women at birth of first child",":",""
"1968","Hungary","Percentage first order live births",":",""
"1968","Malta","Proportion of live births outside marriage","1.6",""
"1968","Malta","Total fertility rate",":",""
"1968","Malta","Mean age of women at childbirth",":",""
"1968","Malta","Mean age of women at birth of first child",":",""
"1968","Malta","Percentage first order live births",":",""
"1968","Netherlands","Proportion of live births outside marriage","2.0",""
"1968","Netherlands","Total fertility rate","2.72",""
"1968","Netherlands","Mean age of women at childbirth","28.4",""
"1968","Netherlands","Mean age of women at birth of first child",":",""
"1968","Netherlands","Percentage first order live births","39.7",""
"1968","Austria","Proportion of live births outside marriage","12.0",""
"1968","Austria","Total fertility rate","2.58",""
"1968","Austria","Mean age of women at childbirth","26.8",""
"1968","Austria","Mean age of women at birth of first child",":",""
"1968","Austria","Percentage first order live births",":",""
"1968","Poland","Proportion of live births outside marriage",":",""
"1968","Poland","Total fertility rate",":",""
"1968","Poland","Mean age of women at childbirth",":",""
"1968","Poland","Mean age of women at birth of first child",":",""
"1968","Poland","Percentage first order live births",":",""
"1968","Portugal","Proportion of live births outside marriage","7.4",""
