"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1974","European Free Trade Association","Mean age at first marriage - males",":",""
"1974","European Free Trade Association","Mean age at first marriage - females",":",""
"1974","Iceland","Crude marriage rate","8.8",""
"1974","Iceland","Mean age at first marriage - males",":",""
"1974","Iceland","Mean age at first marriage - females",":",""
"1974","Liechtenstein","Crude marriage rate","5.7",""
"1974","Liechtenstein","Mean age at first marriage - males",":",""
"1974","Liechtenstein","Mean age at first marriage - females",":",""
"1974","Norway","Crude marriage rate","6.9",""
"1974","Norway","Mean age at first marriage - males",":",""
"1974","Norway","Mean age at first marriage - females",":",""
"1974","Switzerland","Crude marriage rate","6.1",""
"1974","Switzerland","Mean age at first marriage - males",":",""
"1974","Switzerland","Mean age at first marriage - females",":",""
"1974","Montenegro","Crude marriage rate",":",""
"1974","Montenegro","Mean age at first marriage - males",":",""
"1974","Montenegro","Mean age at first marriage - females",":",""
"1974","Former Yugoslav Republic of Macedonia, the","Crude marriage rate","8.7",""
"1974","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males",":",""
"1974","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females",":",""
"1974","Albania","Crude marriage rate",":",""
"1974","Albania","Mean age at first marriage - males",":",""
"1974","Albania","Mean age at first marriage - females",":",""
"1974","Serbia","Crude marriage rate",":",""
"1974","Serbia","Mean age at first marriage - males",":",""
"1974","Serbia","Mean age at first marriage - females",":",""
"1974","Turkey","Crude marriage rate",":",""
"1974","Turkey","Mean age at first marriage - males",":",""
"1974","Turkey","Mean age at first marriage - females",":",""
"1974","Andorra","Crude marriage rate",":",""
"1974","Andorra","Mean age at first marriage - males",":",""
"1974","Andorra","Mean age at first marriage - females",":",""
"1974","Belarus","Crude marriage rate",":",""
"1974","Belarus","Mean age at first marriage - males",":",""
"1974","Belarus","Mean age at first marriage - females",":",""
"1974","Bosnia and Herzegovina","Crude marriage rate","8.9",""
"1974","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"1974","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"1974","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude marriage rate",":",""
"1974","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"1974","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"1974","Moldova","Crude marriage rate",":",""
"1974","Moldova","Mean age at first marriage - males",":",""
"1974","Moldova","Mean age at first marriage - females",":",""
"1974","Monaco","Crude marriage rate",":",""
"1974","Monaco","Mean age at first marriage - males",":",""
"1974","Monaco","Mean age at first marriage - females",":",""
"1974","Russia","Crude marriage rate",":",""
"1974","Russia","Mean age at first marriage - males",":",""
"1974","Russia","Mean age at first marriage - females",":",""
"1974","San Marino","Crude marriage rate",":",""
"1974","San Marino","Mean age at first marriage - males",":",""
"1974","San Marino","Mean age at first marriage - females",":",""
"1974","Ukraine","Crude marriage rate",":",""
"1974","Ukraine","Mean age at first marriage - males",":",""
"1974","Ukraine","Mean age at first marriage - females",":",""
"1974","Armenia","Crude marriage rate",":",""
"1974","Armenia","Mean age at first marriage - males",":",""
"1974","Armenia","Mean age at first marriage - females",":",""
"1974","Azerbaijan","Crude marriage rate",":",""
"1974","Azerbaijan","Mean age at first marriage - males",":",""
"1974","Azerbaijan","Mean age at first marriage - females",":",""
"1974","Georgia","Crude marriage rate",":",""
"1974","Georgia","Mean age at first marriage - males",":",""
"1974","Georgia","Mean age at first marriage - females",":",""
"1975","European Union (28 countries)","Crude marriage rate","7.7",""
"1975","European Union (28 countries)","Mean age at first marriage - males",":",""
"1975","European Union (28 countries)","Mean age at first marriage - females",":",""
"1975","European Union (27 countries)","Crude marriage rate","7.7",""
"1975","European Union (27 countries)","Mean age at first marriage - males",":",""
"1975","European Union (27 countries)","Mean age at first marriage - females",":",""
"1975","Euro area (18 countries)","Crude marriage rate","7.3",""
"1975","Euro area (18 countries)","Mean age at first marriage - males",":",""
"1975","Euro area (18 countries)","Mean age at first marriage - females",":",""
"1975","Euro area (17 countries)","Crude marriage rate","7.3",""
"1975","Euro area (17 countries)","Mean age at first marriage - males",":",""
"1975","Euro area (17 countries)","Mean age at first marriage - females",":",""
"1975","Euro area (16 countries)","Crude marriage rate","7.3",""
"1975","Euro area (16 countries)","Mean age at first marriage - males",":",""
"1975","Euro area (16 countries)","Mean age at first marriage - females",":",""
"1975","Belgium","Crude marriage rate","7.3",""
"1975","Belgium","Mean age at first marriage - males",":",""
"1975","Belgium","Mean age at first marriage - females",":",""
"1975","Bulgaria","Crude marriage rate","8.6",""
"1975","Bulgaria","Mean age at first marriage - males",":",""
"1975","Bulgaria","Mean age at first marriage - females",":",""
"1975","Czech Republic","Crude marriage rate","9.7",""
"1975","Czech Republic","Mean age at first marriage - males",":",""
"1975","Czech Republic","Mean age at first marriage - females",":",""
"1975","Denmark","Crude marriage rate","6.3",""
"1975","Denmark","Mean age at first marriage - males",":",""
"1975","Denmark","Mean age at first marriage - females",":",""
"1975","Germany (until 1990 former territory of the FRG)","Crude marriage rate","6.3",""
"1975","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - males",":",""
"1975","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - females",":",""
"1975","Germany (including former GDR)","Crude marriage rate","6.7",""
"1975","Germany (including former GDR)","Mean age at first marriage - males",":",""
"1975","Germany (including former GDR)","Mean age at first marriage - females",":",""
"1975","Estonia","Crude marriage rate","8.7",""
"1975","Estonia","Mean age at first marriage - males",":",""
"1975","Estonia","Mean age at first marriage - females",":",""
"1975","Ireland","Crude marriage rate","6.7",""
"1975","Ireland","Mean age at first marriage - males",":",""
"1975","Ireland","Mean age at first marriage - females",":",""
"1975","Greece","Crude marriage rate","8.5",""
"1975","Greece","Mean age at first marriage - males",":",""
"1975","Greece","Mean age at first marriage - females",":",""
"1975","Spain","Crude marriage rate","7.6",""
"1975","Spain","Mean age at first marriage - males",":",""
"1975","Spain","Mean age at first marriage - females",":",""
"1975","France","Crude marriage rate",":",""
"1975","France","Mean age at first marriage - males",":",""
"1975","France","Mean age at first marriage - females",":",""
"1975","France (metropolitan)","Crude marriage rate","7.4",""
"1975","France (metropolitan)","Mean age at first marriage - males",":",""
"1975","France (metropolitan)","Mean age at first marriage - females",":",""
"1975","Croatia","Crude marriage rate","8.0",""
"1975","Croatia","Mean age at first marriage - males",":",""
"1975","Croatia","Mean age at first marriage - females",":",""
"1975","Italy","Crude marriage rate","6.7",""
"1975","Italy","Mean age at first marriage - males",":",""
"1975","Italy","Mean age at first marriage - females",":",""
"1975","Cyprus","Crude marriage rate","11.2",""
"1975","Cyprus","Mean age at first marriage - males",":",""
"1975","Cyprus","Mean age at first marriage - females",":",""
"1975","Latvia","Crude marriage rate","10.0",""
"1975","Latvia","Mean age at first marriage - males",":",""
"1975","Latvia","Mean age at first marriage - females",":",""
"1975","Lithuania","Crude marriage rate","9.0",""
"1975","Lithuania","Mean age at first marriage - males",":",""
"1975","Lithuania","Mean age at first marriage - females",":",""
"1975","Luxembourg","Crude marriage rate","6.8",""
"1975","Luxembourg","Mean age at first marriage - males",":",""
"1975","Luxembourg","Mean age at first marriage - females",":",""
"1975","Hungary","Crude marriage rate","9.8",""
"1975","Hungary","Mean age at first marriage - males",":",""
"1975","Hungary","Mean age at first marriage - females",":",""
"1975","Malta","Crude marriage rate","9.2",""
"1975","Malta","Mean age at first marriage - males",":",""
"1975","Malta","Mean age at first marriage - females",":",""
"1975","Netherlands","Crude marriage rate","7.3",""
"1975","Netherlands","Mean age at first marriage - males",":",""
"1975","Netherlands","Mean age at first marriage - females",":",""
"1975","Austria","Crude marriage rate","6.1",""
"1975","Austria","Mean age at first marriage - males",":",""
"1975","Austria","Mean age at first marriage - females",":",""
"1975","Poland","Crude marriage rate","9.7",""
"1975","Poland","Mean age at first marriage - males",":",""
"1975","Poland","Mean age at first marriage - females",":",""
"1975","Portugal","Crude marriage rate","11.3",""
"1975","Portugal","Mean age at first marriage - males",":",""
"1975","Portugal","Mean age at first marriage - females",":",""
"1975","Romania","Crude marriage rate","8.8",""
"1975","Romania","Mean age at first marriage - males",":",""
"1975","Romania","Mean age at first marriage - females",":",""
"1975","Slovenia","Crude marriage rate","8.6",""
"1975","Slovenia","Mean age at first marriage - males",":",""
"1975","Slovenia","Mean age at first marriage - females",":",""
"1975","Slovakia","Crude marriage rate","9.2",""
"1975","Slovakia","Mean age at first marriage - males",":",""
"1975","Slovakia","Mean age at first marriage - females",":",""
"1975","Finland","Crude marriage rate","6.7",""
"1975","Finland","Mean age at first marriage - males",":",""
"1975","Finland","Mean age at first marriage - females",":",""
"1975","Sweden","Crude marriage rate","5.4",""
"1975","Sweden","Mean age at first marriage - males",":",""
"1975","Sweden","Mean age at first marriage - females",":",""
"1975","United Kingdom","Crude marriage rate","7.7",""
"1975","United Kingdom","Mean age at first marriage - males",":",""
"1975","United Kingdom","Mean age at first marriage - females",":",""
"1975","European Economic Area (EU-28 plus IS, LI, NO)","Crude marriage rate","7.7",""
"1975","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"1975","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"1975","European Economic Area (EU-27 plus IS, LI, NO)","Crude marriage rate","7.7",""
"1975","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"1975","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"1975","European Free Trade Association","Crude marriage rate","5.9",""
"1975","European Free Trade Association","Mean age at first marriage - males",":",""
"1975","European Free Trade Association","Mean age at first marriage - females",":",""
"1975","Iceland","Crude marriage rate","7.7",""
"1975","Iceland","Mean age at first marriage - males",":",""
"1975","Iceland","Mean age at first marriage - females",":",""
"1975","Liechtenstein","Crude marriage rate","6.8",""
"1975","Liechtenstein","Mean age at first marriage - males",":",""
"1975","Liechtenstein","Mean age at first marriage - females",":",""
"1975","Norway","Crude marriage rate","6.5",""
"1975","Norway","Mean age at first marriage - males",":",""
"1975","Norway","Mean age at first marriage - females",":",""
"1975","Switzerland","Crude marriage rate","5.6",""
"1975","Switzerland","Mean age at first marriage - males",":",""
"1975","Switzerland","Mean age at first marriage - females",":",""
"1975","Montenegro","Crude marriage rate",":",""
"1975","Montenegro","Mean age at first marriage - males",":",""
"1975","Montenegro","Mean age at first marriage - females",":",""
"1975","Former Yugoslav Republic of Macedonia, the","Crude marriage rate","8.9",""
"1975","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males",":",""
"1975","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females",":",""
"1975","Albania","Crude marriage rate","7.8",""
"1975","Albania","Mean age at first marriage - males",":",""
"1975","Albania","Mean age at first marriage - females",":",""
"1975","Serbia","Crude marriage rate",":",""
"1975","Serbia","Mean age at first marriage - males",":",""
"1975","Serbia","Mean age at first marriage - females",":",""
"1975","Turkey","Crude marriage rate",":",""
"1975","Turkey","Mean age at first marriage - males",":",""
"1975","Turkey","Mean age at first marriage - females",":",""
"1975","Andorra","Crude marriage rate",":",""
"1975","Andorra","Mean age at first marriage - males",":",""
"1975","Andorra","Mean age at first marriage - females",":",""
"1975","Belarus","Crude marriage rate",":",""
"1975","Belarus","Mean age at first marriage - males",":",""
"1975","Belarus","Mean age at first marriage - females",":",""
"1975","Bosnia and Herzegovina","Crude marriage rate","9.0",""
"1975","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"1975","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude marriage rate",":",""
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"1975","Moldova","Crude marriage rate",":",""
"1975","Moldova","Mean age at first marriage - males",":",""
"1975","Moldova","Mean age at first marriage - females",":",""
"1975","Monaco","Crude marriage rate",":",""
"1975","Monaco","Mean age at first marriage - males",":",""
"1975","Monaco","Mean age at first marriage - females",":",""
"1975","Russia","Crude marriage rate",":",""
"1975","Russia","Mean age at first marriage - males",":",""
"1975","Russia","Mean age at first marriage - females",":",""
"1975","San Marino","Crude marriage rate",":",""
"1975","San Marino","Mean age at first marriage - males",":",""
"1975","San Marino","Mean age at first marriage - females",":",""
"1975","Ukraine","Crude marriage rate",":",""
"1975","Ukraine","Mean age at first marriage - males",":",""
"1975","Ukraine","Mean age at first marriage - females",":",""
"1975","Armenia","Crude marriage rate",":",""
"1975","Armenia","Mean age at first marriage - males",":",""
"1975","Armenia","Mean age at first marriage - females",":",""
"1975","Azerbaijan","Crude marriage rate",":",""
"1975","Azerbaijan","Mean age at first marriage - males",":",""
"1975","Azerbaijan","Mean age at first marriage - females",":",""
"1975","Georgia","Crude marriage rate",":",""
"1975","Georgia","Mean age at first marriage - males",":",""
"1975","Georgia","Mean age at first marriage - females",":",""
"1976","European Union (28 countries)","Crude marriage rate","7.4",""
"1976","European Union (28 countries)","Mean age at first marriage - males",":",""
"1976","European Union (28 countries)","Mean age at first marriage - females",":",""
"1976","European Union (27 countries)","Crude marriage rate","7.4",""
"1976","European Union (27 countries)","Mean age at first marriage - males",":",""
"1976","European Union (27 countries)","Mean age at first marriage - females",":",""
"1976","Euro area (18 countries)","Crude marriage rate","7.0",""
"1976","Euro area (18 countries)","Mean age at first marriage - males",":",""
"1976","Euro area (18 countries)","Mean age at first marriage - females",":",""
"1976","Euro area (17 countries)","Crude marriage rate","6.9",""
"1976","Euro area (17 countries)","Mean age at first marriage - males",":",""
"1976","Euro area (17 countries)","Mean age at first marriage - females",":",""
"1976","Euro area (16 countries)","Crude marriage rate","6.9",""
"1976","Euro area (16 countries)","Mean age at first marriage - males",":",""
"1976","Euro area (16 countries)","Mean age at first marriage - females",":",""
"1976","Belgium","Crude marriage rate","7.2",""
"1976","Belgium","Mean age at first marriage - males",":",""
"1976","Belgium","Mean age at first marriage - females",":",""
"1976","Bulgaria","Crude marriage rate","8.4",""
"1976","Bulgaria","Mean age at first marriage - males",":",""
"1976","Bulgaria","Mean age at first marriage - females",":",""
"1976","Czech Republic","Crude marriage rate","9.4",""
"1976","Czech Republic","Mean age at first marriage - males",":",""
"1976","Czech Republic","Mean age at first marriage - females",":",""
"1976","Denmark","Crude marriage rate","6.1",""
"1976","Denmark","Mean age at first marriage - males",":",""
"1976","Denmark","Mean age at first marriage - females",":",""
"1976","Germany (until 1990 former territory of the FRG)","Crude marriage rate","5.9",""
"1976","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - males",":",""
"1976","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - females",":",""
"1976","Germany (including former GDR)","Crude marriage rate","6.5",""
"1976","Germany (including former GDR)","Mean age at first marriage - males",":",""
"1976","Germany (including former GDR)","Mean age at first marriage - females",":",""
"1976","Estonia","Crude marriage rate","8.6",""
"1976","Estonia","Mean age at first marriage - males",":",""
"1976","Estonia","Mean age at first marriage - females",":",""
"1976","Ireland","Crude marriage rate","6.4",""
"1976","Ireland","Mean age at first marriage - males",":",""
"1976","Ireland","Mean age at first marriage - females",":",""
"1976","Greece","Crude marriage rate","6.9",""
"1976","Greece","Mean age at first marriage - males",":",""
"1976","Greece","Mean age at first marriage - females",":",""
"1976","Spain","Crude marriage rate","7.3",""
"1976","Spain","Mean age at first marriage - males",":",""
"1976","Spain","Mean age at first marriage - females",":",""
"1976","France","Crude marriage rate",":",""
"1976","France","Mean age at first marriage - males",":",""
"1976","France","Mean age at first marriage - females",":",""
"1976","France (metropolitan)","Crude marriage rate","7.1",""
"1976","France (metropolitan)","Mean age at first marriage - males",":",""
"1976","France (metropolitan)","Mean age at first marriage - females",":",""
"1976","Croatia","Crude marriage rate","7.7",""
"1976","Croatia","Mean age at first marriage - males",":",""
"1976","Croatia","Mean age at first marriage - females",":",""
"1976","Italy","Crude marriage rate","6.4",""
"1976","Italy","Mean age at first marriage - males",":",""
"1976","Italy","Mean age at first marriage - females",":",""
"1976","Cyprus","Crude marriage rate","7.1",""
"1976","Cyprus","Mean age at first marriage - males",":",""
"1976","Cyprus","Mean age at first marriage - females",":",""
"1976","Latvia","Crude marriage rate","9.6",""
"1976","Latvia","Mean age at first marriage - males",":",""
"1976","Latvia","Mean age at first marriage - females",":",""
"1976","Lithuania","Crude marriage rate","9.0",""
"1976","Lithuania","Mean age at first marriage - males",":",""
"1976","Lithuania","Mean age at first marriage - females",":",""
"1976","Luxembourg","Crude marriage rate","6.2",""
"1976","Luxembourg","Mean age at first marriage - males",":",""
"1976","Luxembourg","Mean age at first marriage - females",":",""
"1976","Hungary","Crude marriage rate","9.5",""
"1976","Hungary","Mean age at first marriage - males",":",""
"1976","Hungary","Mean age at first marriage - females",":",""
"1976","Malta","Crude marriage rate","9.6",""
"1976","Malta","Mean age at first marriage - males",":",""
"1976","Malta","Mean age at first marriage - females",":",""
"1976","Netherlands","Crude marriage rate","7.0",""
"1976","Netherlands","Mean age at first marriage - males",":",""
"1976","Netherlands","Mean age at first marriage - females",":",""
"1976","Austria","Crude marriage rate","6.0",""
"1976","Austria","Mean age at first marriage - males",":",""
"1976","Austria","Mean age at first marriage - females",":",""
"1976","Poland","Crude marriage rate","9.5",""
"1976","Poland","Mean age at first marriage - males",":",""
"1976","Poland","Mean age at first marriage - females",":",""
"1976","Portugal","Crude marriage rate","10.9",""
"1976","Portugal","Mean age at first marriage - males",":",""
"1976","Portugal","Mean age at first marriage - females",":",""
"1976","Romania","Crude marriage rate","9.1",""
"1976","Romania","Mean age at first marriage - males",":",""
"1976","Romania","Mean age at first marriage - females",":",""
"1976","Slovenia","Crude marriage rate","8.3",""
"1976","Slovenia","Mean age at first marriage - males",":",""
"1976","Slovenia","Mean age at first marriage - females",":",""
"1976","Slovakia","Crude marriage rate","9.2",""
"1976","Slovakia","Mean age at first marriage - males",":",""
"1976","Slovakia","Mean age at first marriage - females",":",""
"1976","Finland","Crude marriage rate","6.8",""
"1976","Finland","Mean age at first marriage - males",":",""
"1976","Finland","Mean age at first marriage - females",":",""
"1976","Sweden","Crude marriage rate","5.4",""
"1976","Sweden","Mean age at first marriage - males",":",""
"1976","Sweden","Mean age at first marriage - females",":",""
"1976","United Kingdom","Crude marriage rate","7.2",""
"1976","United Kingdom","Mean age at first marriage - males",":",""
"1976","United Kingdom","Mean age at first marriage - females",":",""
"1976","European Economic Area (EU-28 plus IS, LI, NO)","Crude marriage rate","7.4",""
"1976","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"1976","European Economic Area (EU-28 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"1976","European Economic Area (EU-27 plus IS, LI, NO)","Crude marriage rate","7.4",""
"1976","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - males",":",""
"1976","European Economic Area (EU-27 plus IS, LI, NO)","Mean age at first marriage - females",":",""
"1976","European Free Trade Association","Crude marriage rate","5.6",""
"1976","European Free Trade Association","Mean age at first marriage - males",":",""
"1976","European Free Trade Association","Mean age at first marriage - females",":",""
"1976","Iceland","Crude marriage rate","7.5",""
"1976","Iceland","Mean age at first marriage - males",":",""
"1976","Iceland","Mean age at first marriage - females",":",""
"1976","Liechtenstein","Crude marriage rate","6.9",""
"1976","Liechtenstein","Mean age at first marriage - males",":",""
"1976","Liechtenstein","Mean age at first marriage - females",":",""
"1976","Norway","Crude marriage rate","6.3",""
"1976","Norway","Mean age at first marriage - males",":",""
"1976","Norway","Mean age at first marriage - females",":",""
"1976","Switzerland","Crude marriage rate","5.1",""
"1976","Switzerland","Mean age at first marriage - males",":",""
"1976","Switzerland","Mean age at first marriage - females",":",""
"1976","Montenegro","Crude marriage rate",":",""
"1976","Montenegro","Mean age at first marriage - males",":",""
"1976","Montenegro","Mean age at first marriage - females",":",""
"1976","Former Yugoslav Republic of Macedonia, the","Crude marriage rate","8.4",""
"1976","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - males",":",""
"1976","Former Yugoslav Republic of Macedonia, the","Mean age at first marriage - females",":",""
"1976","Albania","Crude marriage rate","7.6",""
"1976","Albania","Mean age at first marriage - males",":",""
"1976","Albania","Mean age at first marriage - females",":",""
"1976","Serbia","Crude marriage rate",":",""
"1976","Serbia","Mean age at first marriage - males",":",""
"1976","Serbia","Mean age at first marriage - females",":",""
"1976","Turkey","Crude marriage rate",":",""
"1976","Turkey","Mean age at first marriage - males",":",""
"1976","Turkey","Mean age at first marriage - females",":",""
"1976","Andorra","Crude marriage rate",":",""
"1976","Andorra","Mean age at first marriage - males",":",""
"1976","Andorra","Mean age at first marriage - females",":",""
"1976","Belarus","Crude marriage rate",":",""
"1976","Belarus","Mean age at first marriage - males",":",""
"1976","Belarus","Mean age at first marriage - females",":",""
"1976","Bosnia and Herzegovina","Crude marriage rate","8.4",""
"1976","Bosnia and Herzegovina","Mean age at first marriage - males",":",""
"1976","Bosnia and Herzegovina","Mean age at first marriage - females",":",""
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude marriage rate",":",""
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":",""
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":",""
"1976","Moldova","Crude marriage rate",":",""
"1976","Moldova","Mean age at first marriage - males",":",""
"1976","Moldova","Mean age at first marriage - females",":",""
"1976","Monaco","Crude marriage rate",":",""
"1976","Monaco","Mean age at first marriage - males",":",""
"1976","Monaco","Mean age at first marriage - females",":",""
"1976","Russia","Crude marriage rate",":",""
"1976","Russia","Mean age at first marriage - males",":",""
"1976","Russia","Mean age at first marriage - females",":",""
"1976","San Marino","Crude marriage rate",":",""
"1976","San Marino","Mean age at first marriage - males",":",""
"1976","San Marino","Mean age at first marriage - females",":",""
"1976","Ukraine","Crude marriage rate",":",""
"1976","Ukraine","Mean age at first marriage - males",":",""
"1976","Ukraine","Mean age at first marriage - females",":",""
"1976","Armenia","Crude marriage rate",":",""
"1976","Armenia","Mean age at first marriage - males",":",""
"1976","Armenia","Mean age at first marriage - females",":",""
"1976","Azerbaijan","Crude marriage rate",":",""
"1976","Azerbaijan","Mean age at first marriage - males",":",""
"1976","Azerbaijan","Mean age at first marriage - females",":",""
"1976","Georgia","Crude marriage rate",":",""
"1976","Georgia","Mean age at first marriage - males",":",""
"1976","Georgia","Mean age at first marriage - females",":",""
"1977","European Union (28 countries)","Crude marriage rate","7.3",""
"1977","European Union (28 countries)","Mean age at first marriage - males",":",""
"1977","European Union (28 countries)","Mean age at first marriage - females",":",""
"1977","European Union (27 countries)","Crude marriage rate","7.3",""
"1977","European Union (27 countries)","Mean age at first marriage - males",":",""
"1977","European Union (27 countries)","Mean age at first marriage - females",":",""
"1977","Euro area (18 countries)","Crude marriage rate","6.9",""
"1977","Euro area (18 countries)","Mean age at first marriage - males",":",""
"1977","Euro area (18 countries)","Mean age at first marriage - females",":",""
"1977","Euro area (17 countries)","Crude marriage rate","6.8",""
"1977","Euro area (17 countries)","Mean age at first marriage - males",":",""
"1977","Euro area (17 countries)","Mean age at first marriage - females",":",""
"1977","Euro area (16 countries)","Crude marriage rate","6.8",""
"1977","Euro area (16 countries)","Mean age at first marriage - males",":",""
"1977","Euro area (16 countries)","Mean age at first marriage - females",":",""
"1977","Belgium","Crude marriage rate","7.0",""
"1977","Belgium","Mean age at first marriage - males",":",""
"1977","Belgium","Mean age at first marriage - females",":",""
"1977","Bulgaria","Crude marriage rate","8.5",""
"1977","Bulgaria","Mean age at first marriage - males",":",""
"1977","Bulgaria","Mean age at first marriage - females",":",""
"1977","Czech Republic","Crude marriage rate","9.1",""
"1977","Czech Republic","Mean age at first marriage - males",":",""
"1977","Czech Republic","Mean age at first marriage - females",":",""
"1977","Denmark","Crude marriage rate","6.3",""
"1977","Denmark","Mean age at first marriage - males",":",""
"1977","Denmark","Mean age at first marriage - females",":",""
"1977","Germany (until 1990 former territory of the FRG)","Crude marriage rate","5.8",""
"1977","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - males",":",""
"1977","Germany (until 1990 former territory of the FRG)","Mean age at first marriage - females",":",""
"1977","Germany (including former GDR)","Crude marriage rate","6.5",""
"1977","Germany (including former GDR)","Mean age at first marriage - males",":",""
"1977","Germany (including former GDR)","Mean age at first marriage - females",":",""
"1977","Estonia","Crude marriage rate","8.7",""
"1977","Estonia","Mean age at first marriage - males",":",""
"1977","Estonia","Mean age at first marriage - females",":",""
"1977","Ireland","Crude marriage rate","6.1",""
"1977","Ireland","Mean age at first marriage - males",":",""
"1977","Ireland","Mean age at first marriage - females",":",""
"1977","Greece","Crude marriage rate","8.2",""
"1977","Greece","Mean age at first marriage - males",":",""
"1977","Greece","Mean age at first marriage - females",":",""
"1977","Spain","Crude marriage rate","7.2",""
"1977","Spain","Mean age at first marriage - males",":",""
"1977","Spain","Mean age at first marriage - females",":",""
"1977","France","Crude marriage rate",":",""
"1977","France","Mean age at first marriage - males",":",""
"1977","France","Mean age at first marriage - females",":",""
"1977","France (metropolitan)","Crude marriage rate","6.9",""
"1977","France (metropolitan)","Mean age at first marriage - males",":",""
"1977","France (metropolitan)","Mean age at first marriage - females",":",""
"1977","Croatia","Crude marriage rate","7.8",""
"1977","Croatia","Mean age at first marriage - males",":",""
"1977","Croatia","Mean age at first marriage - females",":",""
"1977","Italy","Crude marriage rate","6.2",""
"1977","Italy","Mean age at first marriage - males",":",""
"1977","Italy","Mean age at first marriage - females",":",""
"1977","Cyprus","Crude marriage rate","10.1",""
"1977","Cyprus","Mean age at first marriage - males",":",""
"1977","Cyprus","Mean age at first marriage - females",":",""
"1977","Latvia","Crude marriage rate","10.0",""
"1977","Latvia","Mean age at first marriage - males",":",""
"1977","Latvia","Mean age at first marriage - females",":",""
"1977","Lithuania","Crude marriage rate","9.2",""
"1977","Lithuania","Mean age at first marriage - males",":",""
"1977","Lithuania","Mean age at first marriage - females",":",""
"1977","Luxembourg","Crude marriage rate","6.2",""
"1977","Luxembourg","Mean age at first marriage - males",":",""
"1977","Luxembourg","Mean age at first marriage - females",":",""
"1977","Hungary","Crude marriage rate","9.1",""
"1977","Hungary","Mean age at first marriage - males",":",""
"1977","Hungary","Mean age at first marriage - females",":",""
"1977","Malta","Crude marriage rate","9.9",""
"1977","Malta","Mean age at first marriage - males",":",""
"1977","Malta","Mean age at first marriage - females",":",""
"1977","Netherlands","Crude marriage rate","6.7",""
"1977","Netherlands","Mean age at first marriage - males",":",""
"1977","Netherlands","Mean age at first marriage - females",":",""
"1977","Austria","Crude marriage rate","6.0",""
"1977","Austria","Mean age at first marriage - males",":",""
"1977","Austria","Mean age at first marriage - females",":",""
"1977","Poland","Crude marriage rate","9.4",""
"1977","Poland","Mean age at first marriage - males",":",""
"1977","Poland","Mean age at first marriage - females",":",""
"1977","Portugal","Crude marriage rate","9.7",""
"1977","Portugal","Mean age at first marriage - males",":",""
"1977","Portugal","Mean age at first marriage - females",":",""
"1977","Romania","Crude marriage rate","9.2",""
"1977","Romania","Mean age at first marriage - males",":",""
"1977","Romania","Mean age at first marriage - females",":",""
"1977","Slovenia","Crude marriage rate","8.2",""
"1977","Slovenia","Mean age at first marriage - males",":",""
"1977","Slovenia","Mean age at first marriage - females",":",""
"1977","Slovakia","Crude marriage rate","9.2",""
"1977","Slovakia","Mean age at first marriage - males",":",""
"1977","Slovakia","Mean age at first marriage - females",":",""
"1977","Finland","Crude marriage rate","6.5",""
"1977","Finland","Mean age at first marriage - males",":",""
"1977","Finland","Mean age at first marriage - females",":",""
"1977","Sweden","Crude marriage rate","4.9",""
"1977","Sweden","Mean age at first marriage - males",":",""
"1977","Sweden","Mean age at first marriage - females",":",""
